offer_id,type,fuel_type,transmission,dealer_plz,dealer_city,dealer_street_house_nr,init_regist_my,init_regist_month,init_regist_year,init_regist_dt,make,mileage,hp,price
7456335,MERCEDES-BENZ 230 230E (Limousine),Benzin,Schaltgetriebe manuell,1882,Gryon,Rue du Village 4,11.1982,11.0,1982.0,1982-11,MERCEDES-BENZ,216542,136,8500
7441368,SEAT Leon 1.4 TSI FR (Limousine),Benzin,Schaltgetriebe manuell,2744,Belprahon,Chemin des combattes 7,8.2013,8.0,2013.0,2013-08,SEAT,101000,140,11300
7448881,OPEL Astra Sports Tourer 1.6 CDTi ecoF Excellence (Kombi),Diesel,Schaltgetriebe manuell,5412,Gebenstorf,Rebbergstrasse 17,10.2016,10.0,2016.0,2016-10,OPEL,58000,110,12900
6964591,OPEL Astra Sports Tourer 1.6 CDTi ecoF Excellence Autom (Kombi),Diesel,Automat sequentiell,8957,Spreitenbach,8957 Spreitenbach,11.2017,11.0,2017.0,2017-11,OPEL,26000,136,17900
7467676,MERCEDES-BENZ B 200 (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,9000,Sankt Gallen,Böcklinstrasse 9,3.2012,3.0,2012.0,2012-03,MERCEDES-BENZ,58500,156,13900
7406899,MERCEDES-BENZ SL 350 (Cabriolet),Benzin,Automatik-Getriebe,9464,Rüthi,Alpsteinstrasse 12,9.1972,9.0,1972.0,1972-09,MERCEDES-BENZ,245000,200,32300
7405154,BMW 120i Cabrio (Cabriolet),Benzin,Schaltgetriebe manuell,8916,Jonen,Pfäfflerstrasse 14,5.2008,5.0,2008.0,2008-05,BMW,169000,170,6999
7171362,BMW 120i Cabrio (Cabriolet),Benzin,Schaltgetriebe manuell,8047,Zurich,Letzigraben 134,2.2009,2.0,2009.0,2009-02,BMW,105000,170,9500
7455688,MERCEDES-BENZ S 65 AMG L Automatic (Limousine),Benzin,Automat sequentiell,6332,Hagendorn,Flurstrasse 22,9.2006,9.0,2006.0,2006-09,MERCEDES-BENZ,145000,612,29900
7448908,BMW 550i xDrive Steptronic (Limousine),Benzin,Automat sequentiell,9443,Widnau,9443 Widnau,7.2012,7.0,2012.0,2012-07,BMW,111000,470,23900
6547353,BMW 550i xDrive Steptronic (Limousine),Benzin,Automat sequentiell,8173,Neerach,Oberfeldstrasse 10,3.2014,3.0,2014.0,2014-03,BMW,111000,450,24900
7408714,BMW 225i xDrive Active Tourer Sport Line Steptronic (Kompaktvan / Minivan),Benzin,Automat sequentiell,1609,St-Martin,Route de la Perrausa 12,11.2018,11.0,2018.0,2018-11,BMW,26000,231,33900
7348821,MINI Countryman John Cooper Works ALL4 Steptronic (SUV / Geländewagen),Benzin,Automat sequentiell,1006,Lausanne,1006 Lausanne,8.2017,8.0,2017.0,2017-08,MINI,28000,231,37000
6780734,CHEVROLET CAMARO RS (Cabriolet),Benzin,Automatik-Getriebe,9424,Rheineck,Thalerstrasse 8,9.1992,9.0,1992.0,1992-09,CHEVROLET,103000,300,12500
7380804,OPEL Adam 1.4 ecoFLEX GLAM Easytronic (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,6285,Hitzkirch,Industriestrasse 11,6.2015,6.0,2015.0,2015-06,OPEL,87000,87,8900
6453935,MERCEDES-BENZ Viano 2.2 CDI Blue Eff. Ambiente Ed. 4Matic A (Kombi),Diesel,Automat,2740,Moutier,RUE DE SOLEURE 49,12.2012,12.0,2012.0,2012-12,MERCEDES-BENZ,98500,163,24900
7403056,MERCEDES-BENZ Viano 2.2 CDI Blue Efficiency Ambiente Edition A (Limousine),Diesel,Automat,4114,Hofstetten,Schlössliweg 1,10.2012,10.0,2012.0,2012-10,MERCEDES-BENZ,138382,163,18000
7442762,RENAULT Twingo 1.2 Authentique (Kleinwagen),Benzin,Schaltgetriebe manuell,5037,Muhen,"Alte Strasse, 6",12.2008,12.0,2008.0,2008-12,RENAULT,87000,59,2600
7453558,HYUNDAI Kona 1.6 T-GDi Amplia 4WD DCT (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,6006,Luzern,6006 Luzern,11.2019,11.0,2019.0,2019-11,HYUNDAI,1800,177,29700
7096108,PORSCHE 911 Carrera 4 GTS PDK (Coupé),Benzin,Automatisiertes Schaltgetriebe,6004,Luzern,6004 Luzern,11.2012,11.0,2012.0,2012-11,PORSCHE,29500,408,79900
7373883,PORSCHE 911 Carrera 4 PDK (Coupé),Benzin,Automatisiertes Schaltgetriebe,8001,Zürich,8001 Zürich,10.2009,10.0,2009.0,2009-10,PORSCHE,72000,345,57000
7438268,DODGE Challenger SRT 392 SHAKER (Coupé),Benzin,Automatik-Getriebe,6312,Steinhausen,6312 Steinhausen,6.2015,6.0,2015.0,2015-06,DODGE,43000,492,43500
7083574,MERCEDES-BENZ C 180 CDI (Limousine),Diesel,Schaltgetriebe manuell,1815,Clarens,Rue des Vergers 11,11.2011,11.0,2011.0,2011-11,MERCEDES-BENZ,84000,120,14500
7408457,VW Touran 1.4 TSI Comfortline (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,5080,Laufenburg,5080 Laufenburg,10.201,10.0,2010.0,2010-10,VW,148000,140,7850
6351693,AUDI A5 Sportback 2.0 TDI multitronic (Limousine),Benzin,"Automat stufenlos, sequentiell",1023,Crissier,"8, route de bussigny",6.2013,6.0,2013.0,2013-06,AUDI,93000,170,22900
7427632,AUDI A5 Sportback 2.0 TDI quattro (Limousine),Diesel,Schaltgetriebe manuell,6020,Emmenbrücke,"Benziwil,33",10.2013,10.0,2013.0,2013-10,AUDI,140000,177,14300
6211113,VW Phaeton 3.0 TDi V6 4Motion Tiptronic (Limousine),Diesel,Automat sequentiell,8835,Feusisberg,8835 Feusisberg,7.2014,7.0,2014.0,2014-07,VW,77000,240,29900
7134695,ALFA ROMEO Giulietta 1.4 MultiAir Distinctive (Limousine),Benzin,Schaltgetriebe manuell,6374,Buochs,Ridliweg 16,7.201,7.0,2010.0,2010-07,ALFA,111317,170,7500
7444151,JAGUAR E Serie 1 2+2 (Coupé),Benzin,Schaltgetriebe manuell,8157,Dielsdorf,Sägestrasse 20,1.1966,1.0,1966.0,1966-01,JAGUAR,81944,261,84900
6776992,JAGUAR E Serie 3 V12 Cabriolet (Cabriolet),Benzin,Schaltgetriebe,1716,Plaffeien,Telmoos 44,3.1972,3.0,1972.0,1972-03,JAGUAR,30000,276,154000
7394354,FIAT 500 1.4 16V Turbo Abarth (Kleinwagen),Benzin,Schaltgetriebe manuell,5706,Boniswil,Riedweg 2,11.2008,11.0,2008.0,2008-11,FIAT,61000,135,9000
7348703,FIAT 500 1.4 16V Turbo Abarth (Kleinwagen),Benzin,Schaltgetriebe manuell,8045,Zürich,8045 Zürich,12.2008,12.0,2008.0,2008-12,FIAT,92000,135,8900
7447980,ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde TCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,8132,Hinterwgg,Forchstrasse 175,11.2014,11.0,2014.0,2014-11,ALFA,56600,241,17500
7444246,AUDI A3 Sportback 1.8 TFSI Style quattro (Limousine),Benzin,Schaltgetriebe manuell,3973,Venthône,Planettes 17,10.2011,10.0,2011.0,2011-10,AUDI,127800,160,10500
7467181,LAND ROVER Range Rover Evoque 2.0 TD4 HSE AT9 (SUV / Geländewagen),Diesel,Automat sequentiell,1400,yverdon-les-bains,avenue grandson 15,5.2015,5.0,2015.0,2015-05,LAND,66000,150,32500
7096851,LAND ROVER Defender 90 2.2 TD4 Station Wagon SE (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,8002,Zürich,8002 Zürich,10.2015,10.0,2015.0,2015-10,LAND,45764,122,43000
7243862,LAND ROVER Defender 90 2.4 Td4 RAW Station Wagon (Kombi),Diesel,Schaltgetriebe manuell,4132,muttenz,apfhalterstr.16,4.2011,4.0,2011.0,2011-04,LAND,118000,122,28500
7388094,LAND ROVER Defender 90 CSW 2.5 Td5 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,1007,Lausanne,1007 Lausanne,8.2001,8.0,2001.0,2001-08,LAND,193000,122,19000
7396673,DACIA Duster dCi 110 Prestige 4x4 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,1896,Vouvry,Rue du Pré des Cloches 48,2.2018,2.0,2018.0,2018-02,DACIA,47220,110,15000
7348096,BMW 440i Gran Coupé xDrive M Sport Steptronic (Coupé),Benzin,Automat sequentiell,4144,Arlesheim,"Haldenweg, 14",2.2017,2.0,2017.0,2017-02,BMW,19999,326,42800
7316038,BMW 440i Gran Coupé xDrive M Sport Steptronic (Limousine),Benzin,Automat sequentiell,6515,Gudo,Al Gaggioletto 3,10.2018,10.0,2018.0,2018-10,BMW,33647,326,50000
7339119,MITSUBISHI ASX 1.8 DID Invite 4WD (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,1660,Les Moulins,Route du Flumy 2,2.2015,2.0,2015.0,2015-02,MITSUBISHI,72000,150,12800
7273101,MERCEDES-BENZ B 250 AMG Line 4Matic 7G-DCT (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,4244,Röschenz,Zielweg 13,12.2016,12.0,2016.0,2016-12,MERCEDES-BENZ,23000,211,29400
7192437,RENAULT Koleos 2.0 dCi Initiale Paris 4x4 Xtronic CVT (SUV / Geländewagen),Diesel,"Automat stufenlos, sequentiell",8444,Henggart,Sennhüttenstrasse 2,6.2018,6.0,2018.0,2018-06,RENAULT,39500,177,32999
7299667,PEUGEOT 307 CC 2.0 16V Platinum Edition (Cabriolet),Benzin,Schaltgetriebe manuell,4805,Brittnau,Wuhrweg 16,6.2006,6.0,2006.0,2006-06,PEUGEOT,103000,140,5000
7331268,"DODGE Durango R/T Monkey Brass V8, 4x4, 7 Plätzer (SUV / Geländewagen)",Benzin,Automatik-Getriebe,8635,Dürnten,Oberdürntnerstrasse 3,2.2018,2.0,2018.0,2018-02,DODGE,33000,365,45000
7428161,MERCEDES-BENZ ML 250 BlueTEC Edition 4Matic 7G-Tronic (SUV / Geländewagen),Diesel,Automat sequentiell,8266,Steckborn,Burggrabenstrasse 10,7.2012,7.0,2012.0,2012-07,MERCEDES-BENZ,168000,204,14900
7447908,MERCEDES-BENZ CLA 200 Urban 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,4055,Basel,Markircherstrasse.43,9.2014,9.0,2014.0,2014-09,MERCEDES-BENZ,94000,156,22000
7195235,BMW 325xi (Limousine),Benzin,Automat,4663,Aarburg,4663 Aarburg,1.2006,1.0,2006.0,2006-01,BMW,144000,218,7600
7411517,BMW 325xi Coupé (Coupé),Benzin,Automat,8712,Stäfa,Kirchbühlstrasse 15,7.2007,7.0,2007.0,2007-07,BMW,94260,218,12300
7096448,PORSCHE MACAN GTS (Kombi),Benzin,Automatisiertes Schaltgetriebe,8583,Sulgen,Grundstrasse 8a,10.2016,10.0,2016.0,2016-10,PORSCHE,40000,362,72500
7458406,PORSCHE Macan GTS PDK (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,6830,chiasso,via lavizzari 12,11.2017,11.0,2017.0,2017-11,PORSCHE,65000,360,62000
7451969,PORSCHE Macan GTS PDK (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,1008,Prilly,route des Flumeaux 24,11.2017,11.0,2017.0,2017-11,PORSCHE,21000,360,75500
4617813,MG TC (Cabriolet),Benzin,Schaltgetriebe manuell,3213,Liebistorf,Buchsmatte 2,1.1946,1.0,1946.0,1946-01,MG,12600,54,40000
7367709,AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,5708,Birrwil,Hobacker 30,9.201,9.0,2010.0,2010-09,AUDI,151000,310,13500
7351820,AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Kombi),Benzin,Automatisiertes Schaltgetriebe,1873,Val d'Illiez,1873 Val d'Illiez,3.2015,3.0,2015.0,2015-03,AUDI,60000,301,28900
7412616,DAEWOO Lanos 1300 SE Plus (Limousine),Benzin,Schaltgetriebe manuell,6965,Cadro,via circonvallazione 11,12.2001,12.0,2001.0,2001-12,DAEWOO,54000,75,1900
7408634,PORSCHE 911 GT3 (Coupé),Benzin,Schaltgetriebe manuell,8057,Zürich,Hofwiesenstrasse 173,5.2003,5.0,2003.0,2003-05,PORSCHE,94000,381,63000
7390045,PORSCHE 911 GT3 (Coupé),Benzin,Schaltgetriebe manuell,1260,Nyon,1260 Nyon,5.2003,5.0,2003.0,2003-05,PORSCHE,70000,381,59000
7371909,PORSCHE 911 GT3 (Coupé),Benzin,Schaltgetriebe manuell,7132,Vals,Liemschboda 170A,3.2,3.0,2000.0,2000-03,PORSCHE,65188,360,62499
7095967,SKODA Fabia 1.2 TDI Greenline (Kombi),Diesel,Schaltgetriebe manuell,8400,Winterthur,Oberer Deutweg 32,6.2013,6.0,2013.0,2013-06,SKODA,66400,75,8000
7411814,VOLVO V40 D3 Momentum Geartronic (Limousine),Diesel,Automat sequentiell,2555,Brügg BE,Mattenstrasse 13,7.2017,7.0,2017.0,2017-07,VOLVO,34000,150,19850
7365131,OPEL Corsa 1.4 TP Enjoy (Kleinwagen),Benzin,Schaltgetriebe manuell,3018,Bern,Gotenstrasse 19,6.2007,6.0,2007.0,2007-06,OPEL,55054,90,4600
7234416,MAZDA CX-3 1.5 D Revolution AWD Skyactiv Drive (SUV / Geländewagen),Diesel,Automat sequentiell,6045,Meggen,Flossenmatt 14,3.2016,3.0,2016.0,2016-03,MAZDA,31000,105,18999
7367551,MAZDA CX-3 1.5 D Revolution FWD (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,9443,Widnau,Augiessenstrasse 13E,7.2015,7.0,2015.0,2015-07,MAZDA,54299,105,17000
7408919,BMW Z4 M Roadster (Cabriolet),Benzin,Schaltgetriebe manuell,8008,Zürich,Alderstrasse 28,5.2007,5.0,2007.0,2007-05,BMW,130000,343,28900
7395938,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,8046,Zürich,Postfach 8046,6.2018,6.0,2018.0,2018-06,VW,67700,310,41900
7386829,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,8154,Oberglatt,8154 Oberglatt,12.2015,12.0,2015.0,2015-12,VW,43000,301,34400
7378481,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,8864,Reichenburg,Mühlestrasse 3L,3.2015,3.0,2015.0,2015-03,VW,74500,301,24900
7377548,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,9500,Wil,Fürstenaugasse 3,7.2012,7.0,2012.0,2012-07,VW,170000,370,17900
7408823,AUDI Q5 SQ5 TDI quattro tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,1530,Payerne,Rue de la vignette 59,7.2019,7.0,2019.0,2019-07,AUDI,13000,347,83900
7411767,VW Golf 1.4 TSI Highline DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,3237,Brüttelen,Rotenflue,2.2011,2.0,2011.0,2011-02,VW,206000,122,6600
7305819,VW Golf 1.4 TSI Highline DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,8185,Winkel,Zürichstrasse 3,6.2012,6.0,2012.0,2012-06,VW,108950,160,10800
7211474,VW Golf 1.4 TSI Highline DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,5426,Lengnau,5426 Lengnau,6.201,6.0,2010.0,2010-06,VW,130000,122,7900
6087035,JAGUAR XF 3.0d S V6 Luxury (Limousine),Diesel,Automat sequentiell,5244,Birrhard,Dorfstrasse 15,10.2012,10.0,2012.0,2012-10,JAGUAR,2000,275,32000
7355488,JAGUAR XF 3.0d S V6 Premium Luxury (Limousine),Diesel,Automat sequentiell,4565,Recherswil,Überführungsstrasse 7,9.2009,9.0,2009.0,2009-09,JAGUAR,175000,275,9900
7449250,AUDI A5 Sportback 2.0 TDI multitronic (Limousine),Diesel,"Automat stufenlos, sequentiell",3014,Bern,Rodtmattstrasse 90,2.2012,2.0,2012.0,2012-02,AUDI,153000,177,19500
7453373,PEUGEOT 508 SW 1.6 THP Allure Automatic (Kombi),Benzin,Automat sequentiell,6045,Meggen,Stampfiweg 31,12.2016,12.0,2016.0,2016-12,PEUGEOT,51000,165,19900
7477216,PEUGEOT 308 1.6 e-HDI Allure (Limousine),Diesel,Schaltgetriebe manuell,8914,Aeugstertal,Reppischtalstrasse 1,11.2013,11.0,2013.0,2013-11,PEUGEOT,58000,116,12000
7172852,OPEL Zafira Tourer 1.4i 16V Cosmo (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,9526,Zuckenriet,9526 Zuckenriet,8.2012,8.0,2012.0,2012-08,OPEL,94500,140,10500
7461589,OPEL Zafira Tourer 1.4i 16V Turbo Automatic (Kompaktvan / Minivan),Benzin,Automat sequentiell,5436,Würenlos,Flühstrasse 2a,5.2012,5.0,2012.0,2012-05,OPEL,96900,140,10800
6886066,AUDI A7 Sportback 3.0 TDI quattro S-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,8132,Egg Zurich,Mittelweg 3,11.2016,11.0,2016.0,2016-11,AUDI,57000,218,37999
6342423,AUDI A7 Sportback 3.0 TDI quattro S-tronic (Limousine),Diesel,Automatisiertes Schaltgetriebe,8606,Nänikon,8606 Nänikon,5.2012,5.0,2012.0,2012-05,AUDI,73000,204,26000
7293103,SKODA SUPERB 2.0 TDi L&K DSG (Limousine),Diesel,Automatik-Getriebe,9016,St. Gallen,Brauerstrasse 97,2.2019,2.0,2019.0,2019-02,SKODA,21500,190,29990
7428362,FORD Focus 2.0 SCTi ST2 (Limousine),Benzin,Schaltgetriebe manuell,4716,Welschenrohr,Hauptstrasse 289,2.2016,2.0,2016.0,2016-02,FORD,56163,250,22499
4758489,VW Touareg 4.2 TDI Tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8854,Galgenen,8854 Galgenen,5.2012,5.0,2012.0,2012-05,VW,110000,340,38900
7474518,BMW M3 Cabriolet (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,9553,Bettwiesen,bahnhofstrasse 21,10.2004,10.0,2004.0,2004-10,BMW,110000,343,25500
7448679,BMW M3 Cabriolet (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,3600,Thun Umgebung,3600 Thun Umgebung,3.2004,3.0,2004.0,2004-03,BMW,104140,343,33900
7347673,BMW M3 Cabriolet (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,9400,Rorschach,Schurtannenstrasse 7,3.2002,3.0,2002.0,2002-03,BMW,181968,343,22450
7387104,LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,8305,Dietlikon,8305 Dietlikon,7.2006,7.0,2006.0,2006-07,LAND,102500,122,44900
7302509,LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,6422,Steinen,6422 Steinen,9.2002,9.0,2002.0,2002-09,LAND,220000,122,50000
7204172,LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,4600,Olten,4600 Olten,1.1999,1.0,1999.0,1999-01,LAND,230000,200,52000
6577773,LAND ROVER Defender 110 SW 2.5 Td5 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,6264,Pfaffnau,Chottengass 1,9.2003,9.0,2003.0,2003-09,LAND,149100,200,40500
7412960,LAND ROVER DEFENDER 110 Td4 2.2 Hard Top (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,4051,Basel,Holbeinstrasse 5,10.2013,10.0,2013.0,2013-10,LAND,104600,120,49500
7239252,BMW X5 xDrive 50i Steptronic (SUV / Geländewagen),Benzin,Automat sequentiell,6300,Zug,Gubelstrasse 19,3.2014,3.0,2014.0,2014-03,BMW,67400,450,38800
7476222,OPEL Astra GTC 1.6i 16V TP Enjoy (Limousine),Benzin,Schaltgetriebe manuell,8703,Erlenbach,Seestrasse 5,11.2006,11.0,2006.0,2006-11,OPEL,176000,105,1190
7357067,AUDI RS6 Avant 4.0 TFSI V8 quattro Tiptronic (Kombi),Benzin,Automat sequentiell,9443,Widnau,Bahnhofstrasse 3,12.2013,12.0,2013.0,2013-12,AUDI,95600,720,54000
7453825,SUBARU Impreza 2.0R Swiss Automatic (Limousine),Benzin,Automat,1163,Etoy,Chemin du Clos Devant 49,8.2011,8.0,2011.0,2011-08,SUBARU,69500,150,8499
6909036,FERRARI Testarossa (Coupé),Benzin,Schaltgetriebe manuell,4934,MADISWIL,UNTERDORFSTRASSE 16,8.1987,8.0,1987.0,1987-08,FERRARI,55500,380,125000
7357111,SUBARU Impreza 2.0 Swiss AWD Lineartronic (Kombi),Benzin,"Automat stufenlos, sequentiell",4625,Oberbuchsiten,Hauptstrasse 181,4.2019,4.0,2019.0,2019-04,SUBARU,100,156,28000
7387087,BMW 730d L (Limousine),Diesel,Automat sequentiell,8356,Ettenhausen,Herrenwiesstrasse 8b,2.2013,2.0,2013.0,2013-02,BMW,164000,258,25900
7381689,BMW i3 (94Ah) (Kleinwagen),Elektro,Automatisiertes Schaltgetriebe,3210,Kerzers,Sonnhalden 8,11.2017,11.0,2017.0,2017-11,BMW,9000,170,28700
7471067,FIAT 595C 1.4 16V Turbo Abarth Competizione (Cabriolet),Benzin,Schaltgetriebe manuell,8706,Meilen,Im Dörfli 2,5.2015,5.0,2015.0,2015-05,FIAT,64000,180,14500
7020075,VW T3 2.1 (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,8303,Bassersdorf,Kreuzstrasse 2b,7.1987,7.0,1987.0,1987-07,VW,137000,88,20900
7288842,VW T3 2.1 Caravelle GL (Bus),Benzin,Schaltgetriebe manuell,7208,Malans GR,Törliweg 5,3.199,3.0,1990.0,1990-03,VW,145000,88,15000
7116713,BMW M140i xDrive Swiss Performance Edition Steptronic (Limousine),Benzin,Automat sequentiell,8604,Volketswil,8604 Volketswil,9.2019,9.0,2019.0,2019-09,BMW,6000,340,44500
7394609,BMW M2 (Coupé),Benzin,Schaltgetriebe manuell,8306,Brüttisellen,8306 Brüttisellen,3.2018,3.0,2018.0,2018-03,BMW,33997,370,51000
7352068,BMW M2 (Coupé),Benzin,Schaltgetriebe manuell,6343,Rotkreuz,6343 Rotkreuz,11.2017,11.0,2017.0,2017-11,BMW,24800,370,43499
7172134,BMW M2 (Coupé),Benzin,Schaltgetriebe manuell,4105,Biel-Benken,4105 Biel-Benken,2.2018,2.0,2018.0,2018-02,BMW,6000,370,50900
7348072,SUZUKI Grand Vitara 2.0 16V Top Limited Edition (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,4573,Lohn-Ammannsegg,"Alte Bernstrasse, 37",6.201,6.0,2010.0,2010-06,SUZUKI,152400,140,8500
7452507,LAND ROVER Range Rover Sport 2.7 Td6 SE Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,8902,Urdorf,8902 Urdorf,10.2006,10.0,2006.0,2006-10,LAND,245000,190,9999
7351253,VW Tiguan 2.0 TDI BlueMotion Value 4x2 (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,1200,Genève,1200 Genève,1.2011,1.0,2011.0,2011-01,VW,120000,140,8500
7280045,MAZDA CX-9 3.7 V6 Exclusive Automatic (SUV / Geländewagen),Benzin,Automat sequentiell,4718,Holderbank,4718 Holderbank,6.201,6.0,2010.0,2010-06,MAZDA,98000,277,12500
7475745,NISSAN NP300 PICKUP (Pick-up),Diesel,Schaltgetriebe,8590,Romanshorn,Kreuzlingerstrasse 85,1.2009,1.0,2009.0,2009-01,NISSAN,140900,133,9990
7326469,NISSAN NV200 1.5 dCi 110 Evalia Tekna (Kombi),Diesel,Schaltgetriebe manuell,9245,Oberbüren,Im Dorf 7,6.2018,6.0,2018.0,2018-06,NISSAN,13700,110,22900
7470523,MERCEDES-BENZ GLE Coupé 63 S AMG 4Matic Speedshift (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,8305,Dietlikon,8305 Dietlikon,3.2017,3.0,2017.0,2017-03,MERCEDES-BENZ,59400,585,89500
7302812,AUDI A3 Sportback 1.8 TFSI Ambition S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,3072,Ostermundigen,unt chaletweg 14,2.2009,2.0,2009.0,2009-02,AUDI,138000,160,7400
7436577,VW Sharan 2.0 TDI BMT Trendline 4Motion (Kompaktvan / Minivan),Diesel,Schaltgetriebe manuell,2065,Savagnier,Ochettes 13,6.2018,6.0,2018.0,2018-06,VW,25530,150,30000
7421892,RENAULT Clio 1.5 dCi Expression (Kleinwagen),Diesel,Schaltgetriebe manuell,1213,Petit-Lancy,1 chemin Fief-de-Chapitre,1.2016,1.0,2016.0,2016-01,RENAULT,43000,90,9200
7234372,RENAULT Clio 1.5 dCi Expression (Kleinwagen),Diesel,Schaltgetriebe manuell,8305,Dietlikon,Hasenrain 1,8.2015,8.0,2015.0,2015-08,RENAULT,42800,90,9000
6520070,BMW 528i Touring xDrive M-Platinum Steptronic (Kombi),Benzin,Automat sequentiell,5420,Ehrendingen,5420 Ehrendingen,6.2016,6.0,2016.0,2016-06,BMW,43000,245,38900
7348071,BMW 528i Touring xDrive Steptronic (Kombi),Benzin,Automat sequentiell,8932,Mettmenstetten,8932 Mettmenstetten,5.2014,5.0,2014.0,2014-05,BMW,77000,245,26900
7418491,SMART fortwo pure mhd softouch (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,3176,Neuenegg,Kirchgasse 3b,8.2013,8.0,2013.0,2013-08,SMART,42000,71,5300
7430571,AUDI Q3 2.0 TDI quattro (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,1797,Münchenwiler,Salvenachstrasse 1,4.2017,4.0,2017.0,2017-04,AUDI,87000,184,23900
7339256,AUDI Q3 2.0 TDI quattro (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,8802,Kilchberg,Steinweidstrasse 5,12.2015,12.0,2015.0,2015-12,AUDI,54000,184,25900
7308356,AUDI Q3 2.0 TDI quattro (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,4312,Magden,Im Wuhrenberg 18,7.2015,7.0,2015.0,2015-07,AUDI,68000,150,16250
7468829,VOLVO V50 2.4 Geartronic (Kombi),Benzin,Automat sequentiell,8580,Hefenhofen,Schützewisstrasse 1,5.2008,5.0,2008.0,2008-05,VOLVO,128000,140,6200
7404206,FERRARI California 4.3 V8 (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,4143,Dornach,4143 Dornach,12.2013,12.0,2013.0,2013-12,FERRARI,40696,490,102000
7476159,AUDI R8 Coupé 4.2 (Coupé),Benzin,Schaltgetriebe manuell,4500,Solothurn,4500 Solothurn,4.201,4.0,2010.0,2010-04,AUDI,63000,420,69690
7224940,RENAULT Talisman Grandtour 1.6 TCe Intens EDC (Kombi),Benzin,Automatisiertes Schaltgetriebe,8602,Wangen,Dübendorfstrasse 17,7.2016,7.0,2016.0,2016-07,RENAULT,13400,200,24900
7404819,TOYOTA Auris Touring Sports 1.8 HSD Premium e-CVT (Kombi),Voll-Hybrid Benzin/Elektro,Automat stufenlos,8400,Winterthur,Rychenbergstrasse 12,8.2018,8.0,2018.0,2018-08,TOYOTA,43000,136,21500
7356976,TOYOTA Auris Touring Sports 1.8 HSD Premium e-CVT (Kombi),Voll-Hybrid Benzin/Elektro,Automat stufenlos,1005,Lausanne,Postfach 1005,3.2017,3.0,2017.0,2017-03,TOYOTA,60000,136,18000
7411684,HONDA Accord Coupé V6 3.0i VTEC (Coupé),Benzin,Automat,8630,Rüti ZH,8630 Rüti ZH,7.1998,7.0,1998.0,1998-07,HONDA,143000,200,3900
